,freq,lbd,S,aux,idl
501,177373053195978.38,1.6901804e-06,-56.3972346,,
502,177375110107866.66,1.6901608e-06,-58.3784824,,
503,177377167067461.56,1.6901412e-06,-57.671176,,
504,177379224074764.8,1.6901216e-06,-56.1768169,,
505,177381281129777.97,1.690102e-06,-56.7229352,,
506,177383338232502.75,1.6900824e-06,-55.6747071,,
507,177385395382940.78,1.6900628e-06,-56.1783361,,
508,177387452581093.78,1.6900432e-06,-57.7659173,,
509,177389509826963.38,1.6900236e-06,-56.9097047,,
510,177391567120551.2,1.690004e-06,-56.1060092,,
511,177393624461858.94,1.6899844e-06,-55.2010492,,
512,177395681850888.25,1.6899648e-06,-57.0054738,,
513,177397739287640.8,1.6899452e-06,-60.6967633,,
514,177399796772118.25,1.6899256e-06,-55.9605397,,
515,177401854304322.25,1.689906e-06,-55.9499877,,
516,177403911884254.47,1.6898864e-06,-58.3377556,,
517,177405969511916.56,1.6898668e-06,-56.0457119,,
518,177408027187310.2,1.6898472e-06,-55.8266486,,
519,177410084910437.0,1.6898276e-06,-56.8028607,,
520,177412142681298.72,1.689808e-06,-56.474544,,
521,177414200499896.9,1.6897884e-06,-56.7054621,,
522,177416258366233.28,1.6897688e-06,-56.474984,,
523,177418316280309.53,1.6897492e-06,-56.2486409,,
524,177420374242127.28,1.6897296e-06,-57.0145989,,
525,177422432251688.16,1.68971e-06,-57.6503525,,
526,177424490308993.88,1.6896904e-06,-54.8685604,,
527,177426548414046.1,1.6896708e-06,-57.6979607,,
528,177428606566846.47,1.6896512e-06,-57.7256908,,
529,177430664767396.62,1.6896316e-06,-55.7444962,,
530,177432723015698.28,1.689612e-06,-56.1231439,,
531,177434781311753.06,1.6895924e-06,-56.4656196,,
532,177436839655562.66,1.6895728e-06,-56.6724683,,
533,177438898047128.7,1.6895532e-06,-60.6571143,,
534,177440956486452.84,1.6895336e-06,-55.4938487,,
535,177443014973536.75,1.689514e-06,-56.4801126,,
536,177445073508382.16,1.6894944e-06,-57.3324094,,
537,177447132090990.66,1.6894748e-06,-56.7909173,,
538,177449190721363.9,1.6894552e-06,-57.1006878,,
539,177451249399503.6,1.6894356e-06,-56.039465,,
540,177453308125411.38,1.689416e-06,-55.7838325,,
541,177455366899088.94,1.6893964e-06,-56.3425039,,
542,177457425720537.9,1.6893768e-06,-55.9665757,,
543,177459484589759.94,1.6893572e-06,-57.5752673,,
544,177461543506756.72,1.6893376e-06,-58.139006,,
545,177463602471529.94,1.689318e-06,-55.9877343,,
546,177465661484081.22,1.6892984e-06,-56.2619609,,
547,177467720544412.22,1.6892788e-06,-56.7049121,,
548,177469779652524.6,1.6892592e-06,-54.6321065,,
549,177471838808420.1,1.6892396e-06,-56.720241,,
550,177473898012100.25,1.68922e-06,-57.5614469,,
551,177475957263566.84,1.6892004e-06,-57.2984517,,
552,177478016562821.44,1.6891808e-06,-55.6338221,,
553,177480075909865.8,1.6891612e-06,-57.8264639,,
554,177482135304701.5,1.6891416e-06,-56.5813931,,
555,177484194747330.28,1.689122e-06,-55.7261637,,
556,177486254237753.72,1.6891024e-06,-56.5878895,,
557,177488313775973.56,1.6890828e-06,-57.4323525,,
558,177490373361991.44,1.6890632e-06,-56.8222389,,
559,177492432995809.0,1.6890436e-06,-57.0204647,,
560,177494492677427.9,1.689024e-06,-56.7981934,,
561,177496552406849.88,1.6890044e-06,-60.9554378,,
562,177498612184076.5,1.6889848e-06,-56.3947912,,
563,177500672009109.47,1.6889652e-06,-57.2397618,,
564,177502731881950.47,1.6889456e-06,-59.6097226,,
565,177504791802601.2,1.688926e-06,-58.3098312,,
566,177506851771063.22,1.6889064e-06,-57.3595136,,
567,177508911787338.25,1.6888868e-06,-55.3743393,,
568,177510971851427.97,1.6888672e-06,-56.5899828,,
569,177513031963334.06,1.6888476e-06,-55.5545209,,
570,177515092123058.12,1.688828e-06,-56.8595913,,
571,177517152330601.88,1.6888084e-06,-55.5563661,,
572,177519212585966.94,1.6887888e-06,-55.7330002,,
573,177521272889155.03,1.6887692e-06,-55.7682882,,
574,177523333240167.75,1.6887496e-06,-57.5558112,,
575,177525393639006.8,1.68873e-06,-57.326299,,
576,177527454085673.88,1.6887104e-06,-55.9729209,,
577,177529514580170.62,1.6886908e-06,-57.9439857,,
578,177531575122498.7,1.6886712e-06,-56.9400568,,
579,177533635712659.72,1.6886516e-06,-56.1862883,,
580,177535696350655.44,1.688632e-06,-58.1562181,,
581,177537757036487.47,1.6886124e-06,-57.890742,,
582,177539817770157.5,1.6885928e-06,-56.8325202,,
583,177541878551667.16,1.6885732e-06,-56.6232283,,
584,177543939381018.16,1.6885536e-06,-55.8587779,,
585,177546000258212.16,1.688534e-06,-58.7885405,,
586,177548061183250.8,1.6885144e-06,-57.1540349,,
587,177550122156135.75,1.6884948e-06,-58.3511155,,
588,177552183176868.7,1.6884752e-06,-56.8488815,,
589,177554244245451.28,1.6884556e-06,-56.8108599,,
590,177556305361885.22,1.688436e-06,-55.4470238,,
591,177558366526172.1,1.6884164e-06,-59.3420657,,
592,177560427738313.66,1.6883968e-06,-58.4820195,,
593,177562488998311.5,1.6883772e-06,-58.2081328,,
594,177564550306167.38,1.6883576e-06,-56.7508336,,
595,177566611661882.88,1.688338e-06,-57.6115968,,
596,177568673065459.7,1.6883184e-06,-58.9976486,,
597,177570734516899.5,1.6882988e-06,-58.315659,,
598,177572796016203.97,1.6882792e-06,-57.6661313,,
599,177574857563374.72,1.6882596e-06,-56.5067443,,
600,177576919158413.5,1.68824e-06,-57.5590466,,
601,177578980801321.9,1.6882204e-06,-58.395408,,
602,177581042492101.66,1.6882008e-06,-57.0915205,,
603,177583104230754.38,1.6881812e-06,-58.1943109,,
604,177585166017281.75,1.6881616e-06,-57.1704281,,
605,177587227851685.47,1.688142e-06,-57.3631456,,
606,177589289733967.16,1.6881224e-06,-56.5529574,,
607,177591351664128.5,1.6881028e-06,-58.2453314,,
608,177593413642171.2,1.6880832e-06,-57.6187535,,
609,177595475668096.84,1.6880636e-06,-56.0068607,,
610,177597537741907.22,1.688044e-06,-57.0476791,,
611,177599599863603.88,1.6880244e-06,-58.2848186,,
612,177601662033188.53,1.6880048e-06,-58.2256262,,
613,177603724250662.84,1.6879852e-06,-56.4347272,,
614,177605786516028.53,1.6879656e-06,-56.6746025,,
615,177607848829287.2,1.687946e-06,-57.0681426,,
616,177609911190440.53,1.6879264e-06,-56.743853,,
617,177611973599490.2,1.6879068e-06,-57.6242017,,
618,177614036056437.9,1.6878872e-06,-56.9815554,,
619,177616098561285.25,1.6878676e-06,-56.8424962,,
620,177618161114033.97,1.687848e-06,-57.1659463,,
621,177620223714685.7,1.6878284e-06,-57.8501764,,
622,177622286363242.1,1.6878088e-06,-56.3410225,,
623,177624349059704.84,1.6877892e-06,-57.8908811,,
624,177626411804075.62,1.6877696e-06,-56.6533328,,
625,177628474596356.1,1.68775e-06,-57.8641226,,
626,177630537436547.94,1.6877304e-06,-56.0857372,,
627,177632600324652.78,1.6877108e-06,-57.108944,,
628,177634663260672.34,1.6876912e-06,-57.5658292,,
629,177636726244608.25,1.6876716e-06,-56.821576,,
630,177638789276462.22,1.687652e-06,-57.2103517,,
631,177640852356235.88,1.6876324e-06,-56.3250687,,
632,177642915483930.9,1.6876128e-06,-60.2988411,,
633,177644978659549.0,1.6875932e-06,-56.8466579,,
634,177647041883091.78,1.6875736e-06,-57.0744038,,
635,177649105154561.0,1.687554e-06,-56.7038453,,
636,177651168473958.22,1.6875344e-06,-56.7348603,,
637,177653231841285.2,1.6875148e-06,-57.6799825,,
638,177655295256543.53,1.6874952e-06,-58.7384237,,
639,177657358719734.97,1.6874756e-06,-56.3252591,,
640,177659422230861.12,1.687456e-06,-56.3143002,,
641,177661485789923.7,1.6874364e-06,-55.9473172,,
642,177663549396924.34,1.6874168e-06,-57.5496926,,
643,177665613051864.75,1.6873972e-06,-55.9606721,,
644,177667676754746.53,1.6873776e-06,-56.2651012,,
645,177669740505571.44,1.687358e-06,-57.9902026,,
646,177671804304341.06,1.6873384e-06,-57.0670159,,
647,177673868151057.2,1.6873188e-06,-56.9596098,,
648,177675932045721.34,1.6872992e-06,-56.60075,,
649,177677995988335.3,1.6872796e-06,-59.5598221,,
650,177680059978900.7,1.68726e-06,-58.0891962,,
651,177682124017419.22,1.6872404e-06,-55.9877098,,
652,177684188103892.5,1.6872208e-06,-56.9448126,,
653,177686252238322.25,1.6872012e-06,-57.8575008,,
654,177688316420710.12,1.6871816e-06,-59.7304722,,
655,177690380651057.8,1.687162e-06,-55.7634137,,
656,177692444929366.97,1.6871424e-06,-56.084695,,
657,177694509255639.25,1.6871228e-06,-55.786126,,
658,177696573629876.34,1.6871032e-06,-57.8632098,,
659,177698638052079.94,1.6870836e-06,-58.0039211,,
660,177700702522251.7,1.687064e-06,-56.8455793,,
661,177702767040393.25,1.6870444e-06,-57.9236087,,
662,177704831606506.3,1.6870248e-06,-56.622649,,
663,177706896220592.56,1.6870052e-06,-58.0281785,,
664,177708960882653.66,1.6869856e-06,-57.0509349,,
665,177711025592691.25,1.686966e-06,-56.6686039,,
666,177713090350707.03,1.6869464e-06,-57.9586837,,
667,177715155156702.72,1.6869268e-06,-57.5018525,,
668,177717220010679.9,1.6869072e-06,-56.4685591,,
669,177719284912640.28,1.6868876e-06,-57.3965881,,
670,177721349862585.56,1.686868e-06,-55.1594167,,
671,177723414860517.4,1.6868484e-06,-57.7857344,,
672,177725479906437.47,1.6868288e-06,-57.5820436,,
673,177727545000347.4,1.6868092e-06,-58.6438466,,
674,177729610142248.9,1.6867896e-06,-56.3617107,,
675,177731675332143.7,1.68677e-06,-56.6898375,,
676,177733740570033.38,1.6867504e-06,-57.3095518,,
677,177735805855919.62,1.6867308e-06,-56.482139,,
678,177737871189804.16,1.6867112e-06,-58.0790017,,
679,177739936571688.62,1.6866916e-06,-57.6724635,,
680,177742002001574.72,1.686672e-06,-57.018235,,
681,177744067479464.06,1.6866524e-06,-57.3365881,,
682,177746133005358.38,1.6866328e-06,-55.1881373,,
683,177748198579259.3,1.6866132e-06,-58.0537855,,
684,177750264201168.56,1.6865936e-06,-58.7945428,,
685,177752329871087.78,1.686574e-06,-59.0933027,,
686,177754395589018.66,1.6865544e-06,-59.9198616,,
687,177756461354962.84,1.6865348e-06,-58.3993896,,
688,177758527168922.06,1.6865152e-06,-57.1686258,,
689,177760593030897.9,1.6864956e-06,-56.0193629,,
690,177762658940892.12,1.686476e-06,-56.5191874,,
691,177764724898906.34,1.6864564e-06,-59.2720421,,
692,177766790904942.3,1.6864368e-06,-57.8044596,,
693,177768856959001.6,1.6864172e-06,-58.505219,,
694,177770923061085.94,1.6863976e-06,-57.8335901,,
695,177772989211197.0,1.686378e-06,-59.617941,,
696,177775055409336.47,1.6863584e-06,-56.8284986,,
697,177777121655506.0,1.6863388e-06,-57.5298626,,
698,177779187949707.25,1.6863192e-06,-58.6354592,,
699,177781254291941.94,1.6862996e-06,-58.3831644,,
700,177783320682211.75,1.68628e-06,-58.6094051,,
701,177785387120518.28,1.6862604e-06,-57.3361911,,
702,177787453606863.25,1.6862408e-06,-57.7273471,,
703,177789520141248.38,1.6862212e-06,-56.983213,,
704,177791586723675.28,1.6862016e-06,-57.662983,,
705,177793653354145.62,1.686182e-06,-57.5075025,,
706,177795720032661.16,1.6861624e-06,-57.8568775,,
707,177797786759223.47,1.6861428e-06,-57.5114358,,
708,177799853533834.3,1.6861232e-06,-58.5255537,,
709,177801920356495.3,1.6861036e-06,-58.133679,,
710,177803987227208.12,1.686084e-06,-57.1407063,,
711,177806054145974.5,1.6860644e-06,-57.5616026,,
712,177808121112796.06,1.6860448e-06,-58.5585352,,
713,177810188127674.5,1.6860252e-06,-57.9605916,,
714,177812255190611.47,1.6860056e-06,-56.8409895,,
715,177814322301608.66,1.685986e-06,-57.0335686,,
716,177816389460667.78,1.6859664e-06,-57.8274522,,
717,177818456667790.47,1.6859468e-06,-59.9326057,,
718,177820523922978.4,1.6859272e-06,-58.1623606,,
719,177822591226233.28,1.6859076e-06,-58.7953349,,
720,177824658577556.75,1.685888e-06,-56.9188085,,
721,177826725976950.53,1.6858684e-06,-58.3156404,,
722,177828793424416.22,1.6858488e-06,-59.4519228,,
723,177830860919955.6,1.6858292e-06,-57.5212331,,
724,177832928463570.28,1.6858096e-06,-57.3458141,,
725,177834996055261.94,1.68579e-06,-57.4920559,,
726,177837063695032.25,1.6857704e-06,-57.2782998,,
727,177839131382882.9,1.6857508e-06,-59.1150878,,
728,177841199118815.62,1.6857312e-06,-57.2660265,,
729,177843266902832.03,1.6857116e-06,-60.2604767,,
730,177845334734933.78,1.685692e-06,-57.4008876,,
731,177847402615122.6,1.6856724e-06,-58.0805114,,
732,177849470543400.16,1.6856528e-06,-56.5994401,,
733,177851538519768.12,1.6856332e-06,-58.6717456,,
734,177853606544228.16,1.6856136e-06,-57.5483317,,
735,177855674616781.97,1.685594e-06,-57.0961426,,
736,177857742737431.22,1.6855744e-06,-58.2031936,,
737,177859810906177.6,1.6855548e-06,-56.4615069,,
738,177861879123022.75,1.6855352e-06,-59.9531925,,
739,177863947387968.4,1.6855156e-06,-57.1300637,,
740,177866015701016.2,1.685496e-06,-58.9406098,,
741,177868084062167.84,1.6854764e-06,-60.7243947,,
742,177870152471424.97,1.6854568e-06,-57.5663883,,
743,177872220928789.28,1.6854372e-06,-57.2318718,,
744,177874289434262.47,1.6854176e-06,-57.3661831,,
745,177876357987846.2,1.685398e-06,-60.1643011,,
746,177878426589542.16,1.6853784e-06,-57.4171814,,
747,177880495239352.0,1.6853588e-06,-57.2355615,,
748,177882563937277.44,1.6853392e-06,-57.1438813,,
749,177884632683320.12,1.6853196e-06,-58.1931767,,
750,177886701477481.75,1.6853e-06,-57.2939914,,
751,177888770319764.0,1.6852804e-06,-57.3881396,,
752,177890839210168.53,1.6852608e-06,-58.0374678,,
753,177892908148697.06,1.6852412e-06,-57.2910715,,
754,177894977135351.22,1.6852216e-06,-57.2885751,,
755,177897046170132.72,1.685202e-06,-58.1896817,,
756,177899115253043.22,1.6851824e-06,-58.6112902,,
757,177901184384084.44,1.6851628e-06,-58.1129857,,
758,177903253563258.0,1.6851432e-06,-59.9347359,,
759,177905322790565.62,1.6851236e-06,-57.7994252,,
760,177907392066008.97,1.685104e-06,-57.048679,,
761,177909461389589.75,1.6850844e-06,-57.2567823,,
762,177911530761309.6,1.6850648e-06,-57.3103332,,
763,177913600181170.22,1.6850452e-06,-57.3976596,,
764,177915669649173.28,1.6850256e-06,-58.8229652,,
765,177917739165320.5,1.685006e-06,-57.009802,,
766,177919808729613.5,1.6849864e-06,-57.508547,,
767,177921878342053.97,1.6849668e-06,-57.9541168,,
768,177923948002643.62,1.6849472e-06,-59.0362716,,
769,177926017711384.16,1.6849276e-06,-58.7723749,,
770,177928087468277.22,1.684908e-06,-58.0729191,,
771,177930157273324.44,1.6848884e-06,-57.9959324,,
772,177932227126527.6,1.6848688e-06,-58.3029125,,
773,177934297027888.3,1.6848492e-06,-56.1965803,,
774,177936366977408.28,1.6848296e-06,-58.232536,,
775,177938436975089.2,1.68481e-06,-56.9328242,,
776,177940507020932.7,1.6847904e-06,-58.0399944,,
777,177942577114940.5,1.6847708e-06,-56.7637435,,
778,177944647257114.28,1.6847512e-06,-57.3513597,,
779,177946717447455.72,1.6847316e-06,-60.4556661,,
780,177948787685966.5,1.684712e-06,-57.4188617,,
781,177950857972648.3,1.6846924e-06,-59.2840074,,
782,177952928307502.8,1.6846728e-06,-57.4100152,,
783,177954998690531.7,1.6846532e-06,-56.8909302,,
784,177957069121736.62,1.6846336e-06,-57.5451474,,
785,177959139601119.28,1.684614e-06,-57.1007275,,
786,177961210128681.44,1.6845944e-06,-59.1627115,,
787,177963280704424.66,1.6845748e-06,-58.6466361,,
788,177965351328350.66,1.6845552e-06,-57.2366142,,
789,177967422000461.12,1.6845356e-06,-58.842584,,
790,177969492720757.78,1.684516e-06,-57.6673323,,
791,177971563489242.25,1.6844964e-06,-56.974506,,
792,177973634305916.22,1.6844768e-06,-57.2914385,,
793,177975705170781.4,1.6844572e-06,-57.8095817,,
794,177977776083839.5,1.6844376e-06,-58.3116048,,
795,177979847045092.12,1.684418e-06,-59.51548,,
796,177981918054541.0,1.6843984e-06,-57.0502988,,
797,177983989112187.8,1.6843788e-06,-57.4263964,,
798,177986060218034.25,1.6843592e-06,-57.0055131,,
799,177988131372081.97,1.6843396e-06,-57.3873569,,
800,177990202574332.66,1.68432e-06,-59.1650047,,
801,177992273824788.0,1.6843004e-06,-57.3219499,,
802,177994345123449.72,1.6842808e-06,-58.4245642,,
803,177996416470319.44,1.6842612e-06,-58.2630891,,
804,177998487865398.88,1.6842416e-06,-60.347721,,
805,178000559308689.7,1.684222e-06,-58.6359536,,
806,178002630800193.62,1.6842024e-06,-58.5551417,,
807,178004702339912.28,1.6841828e-06,-58.5904567,,
808,178006773927847.38,1.6841632e-06,-59.9904355,,
809,178008845564000.6,1.6841436e-06,-57.3817637,,
810,178010917248373.66,1.684124e-06,-59.1288183,,
811,178012988980968.16,1.6841044e-06,-57.8424863,,
812,178015060761785.88,1.6840848e-06,-58.9653239,,
813,178017132590828.44,1.6840652e-06,-57.5978825,,
814,178019204468097.56,1.6840456e-06,-58.239477,,
815,178021276393594.88,1.684026e-06,-57.0661586,,
816,178023348367322.12,1.6840064e-06,-57.5074418,,
817,178025420389280.97,1.6839868e-06,-57.8461231,,
818,178027492459473.1,1.6839672e-06,-59.23803,,
819,178029564577900.16,1.6839476e-06,-57.2468386,,
820,178031636744563.9,1.683928e-06,-59.1279773,,
821,178033708959465.97,1.6839084e-06,-57.4560116,,
822,178035781222608.06,1.6838888e-06,-57.2498664,,
823,178037853533991.84,1.6838692e-06,-57.7753007,,
824,178039925893619.0,1.6838496e-06,-58.4363006,,
825,178041998301491.25,1.68383e-06,-58.1695824,,
826,178044070757610.25,1.6838104e-06,-59.2833223,,
827,178046143261977.7,1.6837908e-06,-57.5365105,,
828,178048215814595.25,1.6837712e-06,-59.3110653,,
829,178050288415464.6,1.6837516e-06,-56.9791194,,
830,178052361064587.5,1.683732e-06,-60.9256942,,
831,178054433761965.53,1.6837124e-06,-58.4592722,,
832,178056506507600.44,1.6836928e-06,-57.3275713,,
833,178058579301493.9,1.6836732e-06,-58.2736393,,
834,178060652143647.62,1.6836536e-06,-60.2647115,,
835,178062725034063.22,1.683634e-06,-58.295673,,
836,178064797972742.44,1.6836144e-06,-59.783054,,
837,178066870959686.97,1.6835948e-06,-58.6459738,,
838,178068943994898.47,1.6835752e-06,-60.1781554,,
839,178071017078378.66,1.6835556e-06,-57.9132557,,
840,178073090210129.16,1.683536e-06,-60.2144765,,
841,178075163390151.72,1.6835164e-06,-59.033037,,
842,178077236618447.97,1.6834968e-06,-58.751514,,
843,178079309895019.66,1.6834772e-06,-60.727378,,
844,178081383219868.44,1.6834576e-06,-57.9415529,,
845,178083456592996.0,1.683438e-06,-59.3176593,,
846,178085530014404.0,1.6834184e-06,-56.7798019,,
847,178087603484094.22,1.6833988e-06,-57.7405473,,
848,178089677002068.22,1.6833792e-06,-58.2379168,,
849,178091750568327.75,1.6833596e-06,-59.2069326,,
850,178093824182874.5,1.68334e-06,-57.8164779,,
851,178095897845710.2,1.6833204e-06,-59.282709,,
852,178097971556836.44,1.6833008e-06,-59.4297383,,
853,178100045316254.94,1.6832812e-06,-57.9649981,,
854,178102119123967.4,1.6832616e-06,-59.3501534,,
855,178104192979975.56,1.683242e-06,-58.3636663,,
856,178106266884281.0,1.6832224e-06,-59.1679157,,
857,178108340836885.5,1.6832028e-06,-58.9384556,,
858,178110414837790.7,1.6831832e-06,-59.7990581,,
859,178112488886998.28,1.6831636e-06,-57.4152599,,
860,178114562984509.94,1.683144e-06,-59.0870836,,
861,178116637130327.38,1.6831244e-06,-58.5703174,,
862,178118711324452.28,1.6831048e-06,-58.4584026,,
863,178120785566886.34,1.6830852e-06,-59.2886822,,
864,178122859857631.22,1.6830656e-06,-57.7553998,,
865,178124934196688.62,1.683046e-06,-58.53367,,
866,178127008584060.22,1.6830264e-06,-58.1595921,,
867,178129083019747.75,1.6830068e-06,-58.6833572,,
868,178131157503752.84,1.6829872e-06,-58.2137162,,
869,178133232036077.22,1.6829676e-06,-58.6567877,,
870,178135306616722.56,1.682948e-06,-57.5135491,,
871,178137381245690.56,1.6829284e-06,-58.5944096,,
872,178139455922982.88,1.6829088e-06,-59.7541583,,
873,178141530648601.22,1.6828892e-06,-58.4635566,,
874,178143605422547.28,1.6828696e-06,-57.2287917,,
875,178145680244822.78,1.68285e-06,-58.7419218,,
876,178147755115429.34,1.6828304e-06,-57.8587785,,
877,178149830034368.7,1.6828108e-06,-59.2565151,,
878,178151905001642.5,1.6827912e-06,-58.0158542,,
879,178153980017252.5,1.6827716e-06,-59.0019378,,
880,178156055081200.3,1.682752e-06,-57.8188516,,
881,178158130193487.7,1.6827324e-06,-59.0175043,,
882,178160205354116.28,1.6827128e-06,-58.7781767,,
883,178162280563087.8,1.6826932e-06,-58.4195599,,
884,178164355820403.9,1.6826736e-06,-60.2629884,,
885,178166431126066.3,1.682654e-06,-58.2444993,,
886,178168506480076.72,1.6826344e-06,-58.4917255,,
887,178170581882436.78,1.6826148e-06,-58.4801651,,
888,178172657333148.22,1.6825952e-06,-59.0651802,,
889,178174732832212.72,1.6825756e-06,-58.1854093,,
890,178176808379631.94,1.682556e-06,-58.5192125,,
891,178178883975407.6,1.6825364e-06,-58.5297738,,
892,178180959619541.4,1.6825168e-06,-59.8947575,,
893,178183035312035.0,1.6824972e-06,-59.2023106,,
894,178185111052890.1,1.6824776e-06,-58.7363297,,
895,178187186842108.38,1.682458e-06,-60.9435253,,
896,178189262679691.6,1.6824384e-06,-58.6269548,,
