freq,lbd,S,aux,idl,mu
241846906572786.6,1.239596e-06,-75.0,,,-43.639468523822586
241850730620557.16,1.2395764e-06,-75.0,,,-43.635633904094604
241854554789260.16,1.2395568e-06,-75.0,,,-43.63179916309986
241858379078901.38,1.2395372e-06,-75.0,,,-43.62796430083256
241862203489486.53,1.2395176e-06,-75.0,,,-43.62412931728695
241866028021021.4,1.239498e-06,-75.0,,,-43.62029421245725
241869852673511.72,1.2394784e-06,-75.0,,,-43.61645898633772
241873677446963.16,1.2394588e-06,-75.0,,,-43.61262363892265
241877502341381.47,1.2394392e-06,-75.0,,,-43.60878817020628
241881327356772.47,1.2394196e-06,-75.0,,,-43.60495258018279
241885152493141.84,1.2394e-06,-75.0,,,-43.60111686884646
241888977750495.38,1.2393804e-06,-75.0,,,-43.597281036191504
241892803128838.62,1.2393608e-06,-75.0,,,-43.59344508221235
241896628628177.6,1.2393412e-06,-75.0,,,-43.58960900690296
241900454248517.9,1.2393216e-06,-75.0,,,-43.58577281025771
241904279989865.25,1.239302e-06,-75.0,,,-43.58193649227089
241908105852225.44,1.2392824e-06,-75.0,,,-43.57810005293668
241911931835604.2,1.2392628e-06,-75.0,,,-43.57426349224934
241915757940007.28,1.2392432e-06,-75.0,,,-43.57042681020307
241919584165440.4,1.2392236e-06,-75.0,,,-43.56659000679217
241923410511909.25,1.239204e-06,-75.0,,,-43.56275308201093
241927236979419.7,1.2391844e-06,-75.0,,,-43.55891603585347
241931063567977.4,1.2391648e-06,-75.0,,,-43.555078868314084
241934890277588.12,1.2391452e-06,-75.0,,,-43.55124157938703
241938717108257.6,1.2391256e-06,-75.0,,,-43.54740416906655
241942544059991.6,1.239106e-06,-74.404785,,,-43.54356663734684
241946371132795.9,1.2390864e-06,-71.396866,,,-43.539728984222116
241950198326676.2,1.2390668e-06,-72.1000783,,,-43.53589120968669
241954025641638.2,1.2390472e-06,-74.6330375,,,-43.53205331373481
241957853077687.7,1.2390276e-06,-75.0,,,-43.52821529636066
241961680634830.47,1.239008e-06,-75.0,,,-43.52437715755846
241965508313072.2,1.2389884e-06,-75.0,,,-43.52053889732253
241969336112418.62,1.2389688e-06,-75.0,,,-43.51670051564708
241973164032875.6,1.2389492e-06,-75.0,,,-43.51286201252628
241976992074448.8,1.2389296e-06,-75.0,,,-43.509023387954386
241980820237143.9,1.23891e-06,-75.0,,,-43.50518464192576
241984648520966.8,1.2388904e-06,-75.0,,,-43.501345774434455
241988476925923.2,1.2388708e-06,-75.0,,,-43.4975067854748
241992305452018.8,1.2388512e-06,-75.0,,,-43.49366767504099
241996134099259.38,1.2388316e-06,-75.0,,,-43.48982844312733
241999962867650.62,1.238812e-06,-75.0,,,-43.485989089728044
242003791757198.4,1.2387924e-06,-75.0,,,-43.482149614837276
242007620767908.4,1.2387728e-06,-75.0,,,-43.47831001844933
242011449899786.3,1.2387532e-06,-75.0,,,-43.474470300558494
242015279152838.03,1.2387336e-06,-75.0,,,-43.47063046115885
242019108527069.2,1.238714e-06,-75.0,,,-43.466790500244755
242022938022485.6,1.2386944e-06,-75.0,,,-43.462950417810376
242026767639093.0,1.2386748e-06,-75.0,,,-43.45911021384996
242030597376897.12,1.2386552e-06,-75.0,,,-43.45526988835776
242034427235903.75,1.2386356e-06,-75.0,,,-43.45142944132799
242038257216118.62,1.238616e-06,-75.0,,,-43.44758887275488
242042087317547.53,1.2385964e-06,-75.0,,,-43.44374818263262
242045917540196.12,1.2385768e-06,-75.0,,,-43.43990737095555
242049747884070.25,1.2385572e-06,-75.0,,,-43.43606643771782
242053578349175.7,1.2385376e-06,-75.0,,,-43.43222538291361
242057408935518.1,1.238518e-06,-75.0,,,-43.42838420653727
242061239643103.28,1.2384984e-06,-75.0,,,-43.42454290858295
242065070471937.0,1.2384788e-06,-75.0,,,-43.4207014890449
242068901422025.03,1.2384592e-06,-75.0,,,-43.41685994791732
242072732493373.12,1.2384396e-06,-75.0,,,-43.41301828519444
242076563685987.0,1.23842e-06,-75.0,,,-43.40917650087053
242080394999872.4,1.2384004e-06,-75.0,,,-43.405334594939816
242084226435035.16,1.2383808e-06,-75.0,,,-43.40149256739648
242088057991481.0,1.2383612e-06,-75.0,,,-43.39765041823475
242091889669215.7,1.2383416e-06,-75.0,,,-43.39380814744886
242095721468244.97,1.238322e-06,-75.0,,,-43.389965755033046
242099553388574.53,1.2383024e-06,-75.0,,,-43.386123240981604
242103385430210.3,1.2382828e-06,-75.0,,,-43.38228060528858
242107217593157.9,1.2382632e-06,-75.0,,,-43.37843784794837
242111049877423.16,1.2382436e-06,-75.0,,,-43.3745949689551
242114882283011.75,1.238224e-06,-75.0,,,-43.37075196830308
242118714809929.6,1.2382044e-06,-75.0,,,-43.36690884598639
242122547458182.3,1.2381848e-06,-75.0,,,-43.363065601999374
242126380227775.75,1.2381652e-06,-75.0,,,-43.35922223633618
242130213118715.6,1.2381456e-06,-75.0,,,-43.355378748991114
242134046131007.7,1.238126e-06,-75.0,,,-43.3515351399583
242137879264657.72,1.2381064e-06,-75.0,,,-43.34769140923205
242141712519671.47,1.2380868e-06,-75.0,,,-43.34384755680655
242145545896054.75,1.2380672e-06,-75.0,,,-43.34000358267598
242149379393813.3,1.2380476e-06,-75.0,,,-43.33615948683459
242153213012952.88,1.238028e-06,-75.0,,,-43.33231526927662
242157046753479.2,1.2380084e-06,-75.0,,,-43.328470929996314
242160880615398.12,1.2379888e-06,-75.0,,,-43.32462646898778
242164714598715.4,1.2379692e-06,-75.0,,,-43.320781886245285
242168548703436.72,1.2379496e-06,-75.0,,,-43.31693718176313
242172382929567.9,1.23793e-06,-75.0,,,-43.313092355535446
242176217277114.72,1.2379104e-06,-75.0,,,-43.30924740755647
242180051746082.97,1.2378908e-06,-75.0,,,-43.30540233782038
242183886336478.3,1.2378712e-06,-75.0,,,-43.3015571463215
242187721048306.6,1.2378516e-06,-75.0,,,-43.29771183305397
242191555881573.56,1.237832e-06,-75.0,,,-43.293866398012014
242195390836285.03,1.2378124e-06,-75.0,,,-43.290020841189815
242199225912446.75,1.2377928e-06,-75.0,,,-43.28617516258161
242203061110064.44,1.2377732e-06,-75.0,,,-43.282329362181656
242206896429143.88,1.2377536e-06,-75.0,,,-43.278483439984164
242210731869690.9,1.237734e-06,-75.0,,,-43.27463739598326
242214567431711.2,1.2377144e-06,-75.0,,,-43.27079123017329
242218403115210.62,1.2376948e-06,-75.0,,,-43.26694494254832
242222238920194.88,1.2376752e-06,-75.0,,,-43.26309853310268
242226074846669.8,1.2376556e-06,-75.0,,,-43.259252001830475
242229910894641.1,1.237636e-06,-75.0,,,-43.25540534872604
242233747064114.53,1.2376164e-06,-75.0,,,-43.25155857378355
242237583355095.9,1.2375968e-06,-75.0,,,-43.2477116769972
242241419767591.1,1.2375772e-06,-75.0,,,-43.2438646583611
242245256301605.7,1.2375576e-06,-75.0,,,-43.24001751786963
242249092957145.56,1.237538e-06,-75.0,,,-43.236170255516924
242252929734216.47,1.2375184e-06,-75.0,,,-43.2323228712972
242256766632824.2,1.2374988e-06,-75.0,,,-43.22847536520466
242260603652974.53,1.2374792e-06,-75.0,,,-43.224627737233476
242264440794673.2,1.2374596e-06,-75.0,,,-43.22077998737795
242268278057926.03,1.23744e-06,-75.0,,,-43.21693211563219
242272115442738.75,1.2374204e-06,-75.0,,,-43.21308412199049
242275952949117.2,1.2374008e-06,-75.0,,,-43.20923600644699
242279790577067.12,1.2373812e-06,-75.0,,,-43.2053877689959
242283628326594.25,1.2373616e-06,-75.0,,,-43.2015394096315
242287466197704.4,1.237342e-06,-75.0,,,-43.197690928347946
242291304190403.4,1.2373224e-06,-75.0,,,-43.1938423251394
242295142304696.97,1.2373028e-06,-75.0,,,-43.189993600000136
242298980540590.88,1.2372832e-06,-75.0,,,-43.18614475292435
242302818898090.9,1.2372636e-06,-75.0,,,-43.18229578390625
242306657377202.9,1.237244e-06,-75.0,,,-43.178446692939964
242310495977932.53,1.2372244e-06,-75.0,,,-43.174597480019834
242314334700285.7,1.2372048e-06,-75.0,,,-43.17074814513993
242318173544268.1,1.2371852e-06,-75.0,,,-43.16689868829453
242322012509885.5,1.2371656e-06,-75.0,,,-43.163049109477846
242325851597143.75,1.237146e-06,-75.0,,,-43.15919940868404
242329690806048.6,1.2371264e-06,-75.0,,,-43.15534958590733
242333530136605.8,1.2371068e-06,-75.0,,,-43.151499641141925
242337369588821.25,1.2370872e-06,-75.0,,,-43.147649574381965
242341209162700.56,1.2370676e-06,-75.0,,,-43.14379938562178
242345048858249.6,1.237048e-06,-75.0,,,-43.139949074855515
242348888675474.25,1.2370284e-06,-75.0,,,-43.13609864207723
242352728614380.12,1.2370088e-06,-75.0,,,-43.13224808728133
242356568674973.03,1.2369892e-06,-75.0,,,-43.128397410461986
242360408857258.9,1.2369696e-06,-75.0,,,-43.12454661161324
242364249161243.38,1.23695e-06,-75.0,,,-43.12069569072945
242368089586932.3,1.2369304e-06,-75.0,,,-43.116844647804726
242371930134331.44,1.2369108e-06,-75.0,,,-43.11299348283334
242375770803446.56,1.2368912e-06,-75.0,,,-43.109142195809454
242379611594283.5,1.2368716e-06,-75.0,,,-43.105290786727245
242383452506848.1,1.236852e-06,-75.0,,,-43.10143925558085
242387293541145.9,1.2368324e-06,-75.0,,,-43.09758760236469
242391134697182.97,1.2368128e-06,-75.0,,,-43.09373582707273
242394975974964.9,1.2367932e-06,-75.0,,,-43.08988392969931
242398817374497.7,1.2367736e-06,-75.0,,,-43.086031910238454
242402658895786.88,1.236754e-06,-75.0,,,-43.08217976868459
242406500538838.4,1.2367344e-06,-75.0,,,-43.07832750503176
242410342303658.03,1.2367148e-06,-75.0,,,-43.07447511927419
242414184190251.6,1.2366952e-06,-75.0,,,-43.07062261140602
242418026198624.8,1.2366756e-06,-75.0,,,-43.06676998142154
242421868328783.44,1.236656e-06,-75.0,,,-43.06291722931495
242425710580733.38,1.2366364e-06,-75.0,,,-43.05906435508035
242429552954480.3,1.2366168e-06,-75.0,,,-43.05521135871203
242433395450030.16,1.2365972e-06,-75.0,,,-43.05135824020407
242437238067388.56,1.2365776e-06,-75.0,,,-43.04750499955079
242441080806561.44,1.236558e-06,-75.0,,,-43.043651636746276
242444923667554.5,1.2365384e-06,-75.0,,,-43.039798151784794
242448766650373.6,1.2365188e-06,-75.0,,,-43.035944544660474
242452609755024.5,1.2364992e-06,-71.7517842,,,-43.03209081536753
242456452981513.0,1.2364796e-06,-65.8337828,,,-43.028236963900156
242460296329844.88,1.23646e-06,-64.2757723,-64.2757723,,-43.02438299025256
242464139800025.97,1.2364404e-06,-68.1007668,,,-43.02052889441889
242467983392062.0,1.2364208e-06,-67.4887852,,,-43.01667467639339
242471827105958.8,1.2364012e-06,-63.7105709,,,-43.01282033617022
242475670941722.2,1.2363816e-06,-59.2616889,,,-43.00896587374358
242479514899357.97,1.236362e-06,-51.0493698,,,-43.005111289107596
242483358978871.88,1.2363424e-06,-46.0913995,,,-43.001256582256545
242487203180269.75,1.2363228e-06,-42.843688,,,-42.99740175318456
242491047503557.38,1.2363032e-06,-47.4592582,,,-42.993546801885856
242494891948740.56,1.2362836e-06,-55.2280211,,,-42.9896917283546
242498736515825.1,1.236264e-06,-60.8992322,,,-42.98583653258498
242502581204816.8,1.2362444e-06,-65.5421196,,,-42.981981214571164
242506426015721.4,1.2362248e-06,-70.1105986,,,-42.97812577430742
242510270948544.8,1.2362052e-06,-73.2691676,,,-42.97427021178781
242514116003292.72,1.2361856e-06,-75.0,,,-42.97041452700663
242517961179970.97,1.236166e-06,-75.0,,,-42.966558719958016
242521806478585.38,1.2361464e-06,-75.0,,,-42.96270279063614
242525651899141.75,1.2361268e-06,-75.0,,,-42.95884673903518
242529497441645.84,1.2361072e-06,-75.0,,,-42.954990565149366
242533343106103.47,1.2360876e-06,-75.0,,,-42.95113426897286
242537188892520.47,1.236068e-06,-75.0,,,-42.947277850499816
242541034800902.62,1.2360484e-06,-75.0,,,-42.94342130972443
242544880831255.72,1.2360288e-06,-75.0,,,-42.9395646466409
242548726983585.56,1.2360092e-06,-75.0,,,-42.93570786124341
242552573257897.9,1.2359896e-06,-75.0,,,-42.93185095352619
242556419654198.75,1.23597e-06,-75.0,,,-42.927993923483214
242560266172493.7,1.2359504e-06,-75.0,,,-42.92413677110888
242564112812788.53,1.2359308e-06,-75.0,,,-42.92027949639736
242567959575089.2,1.2359112e-06,-75.0,,,-42.91642209934273
242571806459401.47,1.2358916e-06,-75.0,,,-42.912564579939165
242575653465731.1,1.235872e-06,-75.0,,,-42.90870693818093
242579500594083.88,1.2358524e-06,-75.0,,,-42.904849174062186
242583347844465.7,1.2358328e-06,-75.0,,,-42.90099128757705
242587195216882.3,1.2358132e-06,-75.0,,,-42.89713327871973
242591042711339.5,1.2357936e-06,-75.0,,,-42.893275147484445
242594890327843.12,1.235774e-06,-75.0,,,-42.889416893865324
242598738066398.97,1.2357544e-06,-75.0,,,-42.88555851785655
242602585927012.84,1.2357348e-06,-75.0,,,-42.88170001945231
242606433909690.53,1.2357152e-06,-75.0,,,-42.877841398646794
242610282014437.84,1.2356956e-06,-75.0,,,-42.87398265543418
242614130241260.62,1.235676e-06,-75.0,,,-42.870123789808616
242617978590164.72,1.2356564e-06,-75.0,,,-42.866264801764224
242621827061155.84,1.2356368e-06,-75.0,,,-42.86240569129529
242625675654239.84,1.2356172e-06,-75.0,,,-42.85854645839593
242629524369422.53,1.2355976e-06,-75.0,,,-42.854687103060336
242633373206709.75,1.235578e-06,-75.0,,,-42.85082762528264
242637222166107.25,1.2355584e-06,-75.0,,,-42.84696802505707
242641071247620.88,1.2355388e-06,-75.0,,,-42.843108302377786
242644920451256.44,1.2355192e-06,-75.0,,,-42.83924845723894
242648769777019.75,1.2354996e-06,-75.0,,,-42.83538848963471
242652619224916.62,1.23548e-06,-75.0,,,-42.83152839955926
242656468794952.88,1.2354604e-06,-75.0,,,-42.82766818700678
242660318487134.3,1.2354408e-06,-75.0,,,-42.823807851971424
242664168301466.72,1.2354212e-06,-75.0,,,-42.819947394447404
242668018237956.0,1.2354016e-06,-75.0,,,-42.81608681442879
242671868296607.84,1.235382e-06,-75.0,,,-42.81222611190989
242675718477428.16,1.2353624e-06,-75.0,,,-42.808365286884765
242679568780422.72,1.2353428e-06,-75.0,,,-42.80450433934763
242683419205597.38,1.2353232e-06,-75.0,,,-42.80064326929263
242687269752957.9,1.2353036e-06,-75.0,,,-42.79678207671395
242691120422510.12,1.235284e-06,-75.0,,,-42.79292076160578
242694971214259.88,1.2352644e-06,-75.0,,,-42.78905932396224
242698822128212.97,1.2352448e-06,-75.0,,,-42.785197763777525
242702673164375.2,1.2352252e-06,-75.0,,,-42.78133608104582
242706524322752.4,1.2352056e-06,-75.0,,,-42.77747427576124
242710375603350.4,1.235186e-06,-75.0,,,-42.77361234791799
242714227006175.03,1.2351664e-06,-75.0,,,-42.76975029751021
242718078531232.1,1.2351468e-06,-75.0,,,-42.76588812453206
242721930178527.38,1.2351272e-06,-75.0,,,-42.762025828977755
242725781948066.7,1.2351076e-06,-75.0,,,-42.75816341084147
242729633839855.97,1.235088e-06,-75.0,,,-42.754300870117234
242733485853900.88,1.2350684e-06,-75.0,,,-42.750438206799394
242737337990207.38,1.2350488e-06,-75.0,,,-42.74657542088195
242741190248781.16,1.2350292e-06,-75.0,,,-42.742712512359205
242745042629628.16,1.2350096e-06,-75.0,,,-42.73884948122521
242748895132754.12,1.23499e-06,-75.0,,,-42.73498632747419
242752747758164.88,1.2349704e-06,-75.0,,,-42.73112305110032
242756600505866.28,1.2349508e-06,-75.0,,,-42.72725965209771
242760453375864.2,1.2349312e-06,-75.0,,,-42.7233961304605
242764306368164.3,1.2349116e-06,-75.0,,,-42.719532486182956
242768159482772.6,1.234892e-06,-75.0,,,-42.71566871925912
242772012719694.75,1.2348724e-06,-75.0,,,-42.71180482968326
242775866078936.72,1.2348528e-06,-75.0,,,-42.70794081744942
242779719560504.25,1.2348332e-06,-75.0,,,-42.70407668255184
242783573164403.12,1.2348136e-06,-75.0,,,-42.70021242498472
242787426890639.25,1.234794e-06,-75.0,,,-42.69634804474214
242791280739218.47,1.2347744e-06,-75.0,,,-42.69248354181823
242795134710146.5,1.2347548e-06,-75.0,,,-42.68861891620726
242798988803429.28,1.2347352e-06,-75.0,,,-42.684754167903286
242802843019072.56,1.2347156e-06,-75.0,,,-42.68088929690053
242806697357082.25,1.234696e-06,-75.0,,,-42.67702430319307
242810551817464.1,1.2346764e-06,-75.0,,,-42.67315918677515
242814406400223.9,1.2346568e-06,-75.0,,,-42.66929394764094
242818261105367.6,1.2346372e-06,-75.0,,,-42.665428585784504
242822115932901.03,1.2346176e-06,-75.0,,,-42.66156310119996
242825970882829.88,1.234598e-06,-75.0,,,-42.65769749388164
242829825955160.1,1.2345784e-06,-75.0,,,-42.653831763823554
242833681149897.44,1.2345588e-06,-75.0,,,-42.64996591101993
242837536467047.75,1.2345392e-06,-75.0,,,-42.64609993546492
242841391906616.97,1.2345196e-06,-75.0,,,-42.64223383715256
242845247468610.8,1.2345e-06,-75.0,,,-42.638367616077126
242849103153035.03,1.2344804e-06,-75.0,,,-42.634501272232846
242852958959895.7,1.2344608e-06,-75.0,,,-42.63063480561364
242856814889198.47,1.2344412e-06,-75.0,,,-42.6267682162138
242860670940949.2,1.2344216e-06,-75.0,,,-42.62290150402751
242864527115153.72,1.234402e-06,-75.0,,,-42.619034669048865
242868383411817.9,1.2343824e-06,-75.0,,,-42.615167711272015
242872239830947.6,1.2343628e-06,-75.0,,,-42.6113006306911
242876096372548.56,1.2343432e-06,-75.0,,,-42.60743342730032
242879953036626.7,1.2343236e-06,-75.0,,,-42.60356610109378
242883809823187.75,1.234304e-06,-75.0,,,-42.59969865206569
242887666732237.75,1.2342844e-06,-75.0,,,-42.595831080210026
242891523763782.3,1.2342648e-06,-75.0,,,-42.591963385521154
242895380917827.38,1.2342452e-06,-75.0,,,-42.588095567993115
242899238194378.72,1.2342256e-06,-75.0,,,-42.584227627620116
242903095593442.28,1.234206e-06,-75.0,,,-42.5803595643962
242906953115023.75,1.2341864e-06,-75.0,,,-42.576491378315666
242910810759129.16,1.2341668e-06,-75.0,,,-42.57262306937246
242914668525764.16,1.2341472e-06,-75.0,,,-42.56875463756092
242918526414934.75,1.2341276e-06,-75.0,,,-42.56488608287502
242922384426646.62,1.234108e-06,-75.0,,,-42.561017405309066
242926242560905.7,1.2340884e-06,-75.0,,,-42.55714860485713
242930100817717.75,1.2340688e-06,-75.0,,,-42.55327968151339
242933959197088.75,1.2340492e-06,-75.0,,,-42.549410635271876
242937817699024.4,1.2340296e-06,-75.0,,,-42.54554146612687
242941676323530.6,1.23401e-06,-72.8309192,,,-42.54167217407247
242945535070613.2,1.2339904e-06,-70.8838104,,,-42.53780275910279
242949393940278.03,1.2339708e-06,-73.0548383,,,-42.533933221211974
242953252932530.88,1.2339512e-06,-75.0,,,-42.53006356039425
242957112047377.7,1.2339316e-06,-75.0,,,-42.52619377664363
242960971284824.2,1.233912e-06,-75.0,,,-42.522323869954384
242964830644876.3,1.2338924e-06,-75.0,,,-42.51845384032056
242968690127539.9,1.2338728e-06,-75.0,,,-42.51458368773629
242972549732820.72,1.2338532e-06,-75.0,,,-42.51071341219582
242976409460724.7,1.2338336e-06,-75.0,,,-42.50684301369319
242980269311257.6,1.233814e-06,-75.0,,,-42.502972492222604
242984129284425.38,1.2337944e-06,-75.0,,,-42.4991018477781
242987989380233.72,1.2337748e-06,-75.0,,,-42.49523108035399
242991849598688.6,1.2337552e-06,-75.0,,,-42.491360189944274
242995709939795.88,1.2337356e-06,-75.0,,,-42.48748917654307
242999570403561.28,1.233716e-06,-75.0,,,-42.48361804014464
243003430989990.72,1.2336964e-06,-75.0,,,-42.47974678074306
243007291699090.1,1.2336768e-06,-75.0,,,-42.47587539833241
243011152530865.16,1.2336572e-06,-75.0,,,-42.472003892906926
243015013485321.75,1.2336376e-06,-75.0,,,-42.46813226446074
243018874562465.84,1.233618e-06,-75.0,,,-42.46426051298788
243022735762303.2,1.2335984e-06,-75.0,,,-42.46038863848257
243026597084839.7,1.2335788e-06,-75.0,,,-42.45651664093889
243030458530081.1,1.2335592e-06,-75.0,,,-42.45264452035107
243034320098033.38,1.2335396e-06,-75.0,,,-42.44877227671313
243038181788702.25,1.23352e-06,-75.0,,,-42.44489991001934
243042043602093.7,1.2335004e-06,-75.0,,,-42.4410274202637
243045905538213.5,1.2334808e-06,-75.0,,,-42.43715480744039
243049767597067.5,1.2334612e-06,-75.0,,,-42.433282071543594
243053629778661.6,1.2334416e-06,-75.0,,,-42.429409212567364
243057492083001.6,1.233422e-06,-75.0,,,-42.42553623050589
243061354510093.4,1.2334024e-06,-75.0,,,-42.42166312535325
243065217059942.8,1.2333828e-06,-75.0,,,-42.41778989710363
243069079732555.7,1.2333632e-06,-75.0,,,-42.41391654575116
243072942527937.84,1.2333436e-06,-75.0,,,-42.41004307128999
243076805446095.28,1.233324e-06,-75.0,,,-42.40616947371412
243080668487033.7,1.2333044e-06,-75.0,,,-42.40229575301784
243084531650759.0,1.2332848e-06,-75.0,,,-42.3984219091952
243088394937277.03,1.2332652e-06,-75.0,,,-42.394547942240365
243092258346593.75,1.2332456e-06,-75.0,,,-42.39067385214735
243096121878714.84,1.233226e-06,-75.0,,,-42.38679963891047
